name,email,phone,cpf,age
Student 12270,student12270@example.com,5583942251478,74075658562,28
Student 12271,student12271@example.com,5588973319641,06394997080,21
Student 12272,student12272@example.com,5529917377873,61355680867,26
Student 12273,student12273@example.com,5525924497441,84602042279,27
Student 12274,student12274@example.com,5522949300061,32564693881,22
Student 12275,student12275@example.com,5596998703044,98102996722,24
Student 12276,student12276@example.com,5568997236804,30152358692,19
Student 12277,student12277@example.com,5538913127747,02463910062,28
Student 12278,student12278@example.com,5578919088622,49155914098,29
Student 12279,student12279@example.com,5568945775364,37410637625,21
Student 12280,student12280@example.com,5579936831402,84600704258,29
Student 12281,student12281@example.com,5567953663248,46355981446,18
Student 12282,student12282@example.com,5593958924104,20237154404,26
Student 12283,student12283@example.com,5550960534552,70813560446,26
Student 12284,student12284@example.com,5554955529086,26340251579,28
Student 12285,student12285@example.com,5595996951823,86459634777,23
Student 12286,student12286@example.com,5514937894899,90299199304,21
Student 12287,student12287@example.com,5554924916688,15497639542,30
Student 12288,student12288@example.com,5548989521379,99077499580,30
Student 12289,student12289@example.com,5585945717189,67856287098,30
Student 12290,student12290@example.com,5525913488276,54618254513,21
Student 12291,student12291@example.com,5595964209235,98865123427,23
Student 12292,student12292@example.com,5514955892161,29975009824,30
Student 12293,student12293@example.com,5579936193919,23346592901,25
Student 12294,student12294@example.com,5579928466898,39420476081,30
Student 12295,student12295@example.com,5570991002566,93773289421,21
Student 12296,student12296@example.com,5533994994443,79792383891,24
Student 12297,student12297@example.com,5576923793115,74592843606,20
Student 12298,student12298@example.com,5533956941723,56271035582,25
Student 12299,student12299@example.com,5544980353571,00797650091,25
Student 12300,student12300@example.com,5525984941444,46634855293,19
Student 12301,student12301@example.com,5517956408465,67748715696,21
Student 12302,student12302@example.com,5549996737950,12680185200,23
Student 12303,student12303@example.com,5556972904428,83313274706,22
Student 12304,student12304@example.com,5556970155892,26197835347,24
Student 12305,student12305@example.com,5557921657657,38353788802,24
Student 12306,student12306@example.com,5567942548341,58863955395,29
Student 12307,student12307@example.com,5513987672413,14552601423,28
Student 12308,student12308@example.com,5545954869815,44478638390,19
Student 12309,student12309@example.com,5593960275155,83025580607,26
Student 12310,student12310@example.com,5570999839425,09297357814,22
Student 12311,student12311@example.com,5517913707562,46148301024,20
Student 12312,student12312@example.com,5541982403336,19265478705,20
Student 12313,student12313@example.com,5521989170409,93091107590,24
Student 12314,student12314@example.com,5519989157428,02160618225,24
Student 12315,student12315@example.com,5524995290596,43759653553,24
Student 12316,student12316@example.com,5595923529107,66649062448,23
Student 12317,student12317@example.com,5513940910590,81584122382,30
Student 12318,student12318@example.com,5583943940378,28185432317,19
Student 12319,student12319@example.com,5531958256694,71938921852,26
Student 12320,student12320@example.com,5528936792916,30062065335,30
Student 12321,student12321@example.com,5539953937075,25020137391,23
Student 12322,student12322@example.com,5527987607597,37082331401,30
Student 12323,student12323@example.com,5545993802884,80050038702,23
Student 12324,student12324@example.com,5533940413243,54894989514,30
Student 12325,student12325@example.com,5599982991377,16095197872,23
Student 12326,student12326@example.com,5597962674549,11267783893,23
Student 12327,student12327@example.com,5511988121985,45481593041,21
Student 12328,student12328@example.com,5599990658114,07364561200,20
Student 12329,student12329@example.com,5521971339161,59987374662,23
Student 12330,student12330@example.com,5511913052692,12387238613,22
Student 12331,student12331@example.com,5570953195052,35362972774,22
Student 12332,student12332@example.com,5566954113975,49113870335,29
Student 12333,student12333@example.com,5529972575434,51055561358,24
Student 12334,student12334@example.com,5584952050658,95948949389,29
Student 12335,student12335@example.com,5598944414490,35755826021,24
Student 12336,student12336@example.com,5519969825674,73383633748,21
Student 12337,student12337@example.com,5567954033787,23035462909,23
Student 12338,student12338@example.com,5595924297010,34923991186,23
Student 12339,student12339@example.com,5578989138507,90185747400,28
Student 12340,student12340@example.com,5522953022078,74139588136,24
Student 12341,student12341@example.com,5561959204613,21952024919,20
Student 12342,student12342@example.com,5538941964093,14062911965,24
Student 12343,student12343@example.com,5548964207077,61888641940,27
Student 12344,student12344@example.com,5574963628512,51344001807,29
Student 12345,student12345@example.com,5580947787775,12148325809,22
Student 12346,student12346@example.com,5562925130161,25667736020,23
Student 12347,student12347@example.com,5526984315392,78835020344,24
Student 12348,student12348@example.com,5557977557599,67193086103,28
Student 12349,student12349@example.com,5511924070331,69738890500,22
Student 12350,student12350@example.com,5517939749040,28200886948,22
Student 12351,student12351@example.com,5533940633462,32461433666,28
Student 12352,student12352@example.com,5572990363093,59474184950,30
Student 12353,student12353@example.com,5554993783310,57543891832,26
Student 12354,student12354@example.com,5581940729841,90734893930,24
Student 12355,student12355@example.com,5516912309530,20120560755,29
Student 12356,student12356@example.com,5514990556394,79309074493,22
Student 12357,student12357@example.com,5532981671254,70562321241,23
Student 12358,student12358@example.com,5523952168052,92762132525,29
Student 12359,student12359@example.com,5531937401741,17917213897,22
Student 12360,student12360@example.com,5516914758426,79988174705,25
Student 12361,student12361@example.com,5538932188315,30553479270,23
Student 12362,student12362@example.com,5551949029060,37326148759,18
Student 12363,student12363@example.com,5522971085813,92840482304,23
Student 12364,student12364@example.com,5549928783430,12586014006,18
Student 12365,student12365@example.com,5521957920119,46952904484,29
Student 12366,student12366@example.com,5599978122218,33344422413,20
Student 12367,student12367@example.com,5534934340495,87940377604,26
Student 12368,student12368@example.com,5556959123970,26947284210,28
Student 12369,student12369@example.com,5530930942731,77230740509,24
Student 12370,student12370@example.com,5554999797120,46363199409,24
Student 12371,student12371@example.com,5587996481167,19501017389,29
Student 12372,student12372@example.com,5569963090459,16290744542,19
Student 12373,student12373@example.com,5535952772828,09390667348,23
Student 12374,student12374@example.com,5584950307412,41399031040,27
Student 12375,student12375@example.com,5596992459481,73706720930,30
Student 12376,student12376@example.com,5582995674282,50693425253,30
Student 12377,student12377@example.com,5557946911481,91651978956,21
Student 12378,student12378@example.com,5592996045400,95698090351,21
Student 12379,student12379@example.com,5529946755287,23546875400,18
Student 12380,student12380@example.com,5518999235937,95342961807,30
Student 12381,student12381@example.com,5599941019845,18378905101,29
Student 12382,student12382@example.com,5566932516196,74043106440,19
Student 12383,student12383@example.com,5532942428959,89415147890,18
Student 12384,student12384@example.com,5543956710788,87928037688,20
Student 12385,student12385@example.com,5557960662389,88954571450,19
Student 12386,student12386@example.com,5518996218217,21229366148,25
Student 12387,student12387@example.com,5536981168323,90459494821,29
Student 12388,student12388@example.com,5543926440278,57725454691,26
Student 12389,student12389@example.com,5568940167641,34736375809,19
Student 12390,student12390@example.com,5585953668403,19848870253,29
Student 12391,student12391@example.com,5555953088502,14741309681,18
Student 12392,student12392@example.com,5576919958995,38503209527,28
Student 12393,student12393@example.com,5551927066647,87841399863,19
Student 12394,student12394@example.com,5540995587960,66155624488,30
Student 12395,student12395@example.com,5538978524075,43047164339,21
Student 12396,student12396@example.com,5593943166876,78942851886,24
Student 12397,student12397@example.com,5517953575459,30985637889,27
Student 12398,student12398@example.com,5526962117485,12841952363,24
Student 12399,student12399@example.com,5548950988426,51429900210,28
Student 12400,student12400@example.com,5560972422824,34680083255,24
Student 12401,student12401@example.com,5524985309746,25894459540,27
Student 12402,student12402@example.com,5525999135092,20330685015,27
Student 12403,student12403@example.com,5561922064683,33351218214,25
Student 12404,student12404@example.com,5546967380699,12682087523,22
Student 12405,student12405@example.com,5522919663449,50912869771,19
Student 12406,student12406@example.com,5583962792047,28392829760,27
Student 12407,student12407@example.com,5520929102859,66161584972,26
Student 12408,student12408@example.com,5538977877588,98511987304,24
Student 12409,student12409@example.com,5556949917472,72771745429,26
Student 12410,student12410@example.com,5512972615912,01493486063,30
Student 12411,student12411@example.com,5548971572523,03917574667,30
Student 12412,student12412@example.com,5538915248027,06500911911,20
Student 12413,student12413@example.com,5520930283451,39951895204,22
